wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
217.346359,15.845134,0.473520,0.308118,45.731453,24.999510,1.170453,0.380040,4.485700,0.000000,0.772680,0.195334,0.247635,-0.703060,-0.351530
217.346359,15.845134,0.473520,0.308118,45.731453,24.999510,1.170453,0.380040,4.485700,0.000000,0.772680,0.195334,0.247635,-0.703060,-0.351530
217.346359,15.845134,0.473520,0.308118,45.731453,24.999510,1.170453,0.380040,4.485700,0.000000,0.772680,0.195334,0.247635,-0.703060,-0.351530
217.346359,15.845134,0.473520,0.308118,45.731453,24.999510,1.170453,0.380040,4.485700,0.000000,0.772680,0.195334,0.247635,-0.703060,-0.351530
217.346359,15.845134,0.473520,0.308118,45.731453,24.999510,1.170453,0.380040,4.485700,0.000000,0.772680,0.195334,0.247635,-0.703060,-0.351530
132.401550,2.760993,0.187550,0.373464,76.777214,24.999020,2.909111,0.044712,7.188055,0.000009,2.709132,0.991953,0.949092,-0.701496,-0.350748
22.189341,8.860392,0.357161,0.673005,88.211052,24.999254,0.320902,0.130992,7.287173,0.000003,0.652165,0.073721,3.063672,-0.699582,-0.349791
22.189341,3.150748,0.353842,0.673005,141.674103,24.999254,0.133868,0.130991,7.287175,0.000002,0.652163,0.073723,3.063670,-0.696027,-0.348014
154.766373,6.819504,0.164383,0.298088,25.534733,24.999126,2.500348,0.974083,1.495086,0.000006,2.729971,0.693663,2.052913,-0.690888,-0.345444
239.394714,5.371504,0.448833,0.269220,97.033539,24.999100,1.656103,0.265321,2.306291,0.000005,2.625520,0.368222,1.453827,-0.674506,-0.337253
235.038834,2.760992,0.375982,0.257464,76.777214,24.999302,2.909111,0.247890,7.188055,0.000009,2.597903,0.762422,1.123003,-0.658274,-0.329137
235.038834,2.760992,0.375982,0.257464,76.777214,24.999302,2.909111,0.247890,7.188055,0.000009,2.597903,0.762422,1.123003,-0.658274,-0.329137
100.540901,9.018191,0.196681,0.178054,66.789879,24.999088,1.912416,0.866255,6.088007,0.000004,1.900837,0.711045,0.073403,-0.634462,-0.317231
100.540901,9.018191,0.196681,0.178054,66.789879,24.999088,1.912416,0.866255,6.088007,0.000004,1.900837,0.711045,0.073403,-0.634462,-0.317231
100.540901,9.018191,0.196681,0.178054,66.789879,24.999088,1.912416,0.866255,6.088007,0.000004,1.900837,0.711045,0.073403,-0.634462,-0.317231
34.845184,15.700054,0.343376,0.182688,112.925446,24.999205,1.103965,0.147634,2.845658,0.000007,0.193460,0.133712,0.626256,-0.577378,-0.288689
34.845184,15.700054,0.343376,0.182688,112.925446,24.999205,1.103965,0.147634,2.845658,0.000007,0.193460,0.133712,0.626256,-0.577378,-0.288689
34.845184,15.700054,0.343376,0.182688,112.925446,24.999205,1.103965,0.147634,2.845658,0.000007,0.193460,0.133712,0.626256,-0.577378,-0.288689
22.189341,3.150748,0.353843,0.338396,141.674103,24.999254,0.133867,0.130991,5.311932,0.000008,0.652162,0.451815,3.063671,-0.562445,-0.281223
22.189341,3.150748,0.353843,0.338396,141.674103,24.999254,0.133867,0.130991,5.311932,0.000008,0.652162,0.451815,3.063671,-0.562445,-0.281223
22.189341,3.150748,0.353843,0.338396,141.674103,24.999254,0.133867,0.130991,5.311932,0.000008,0.652162,0.451815,3.063671,-0.562445,-0.281223
22.189342,3.150749,0.353843,0.338395,141.674103,24.999254,0.133866,0.130992,5.311931,0.000010,1.660395,0.451815,2.515624,-0.556829,-0.278414
22.189342,3.150749,0.353843,0.338395,141.674103,24.999254,0.133866,0.130992,5.311931,0.000010,1.660395,0.451815,2.515624,-0.556829,-0.278414
22.189342,3.150749,0.353843,0.338395,141.674103,24.999254,0.133866,0.130992,5.311931,0.000010,1.660395,0.451815,2.515624,-0.556829,-0.278414
22.189342,3.150749,0.353843,0.338395,141.674103,24.999254,0.133866,0.130992,5.311931,0.000010,1.660395,0.451815,2.515624,-0.556829,-0.278414
102.648590,18.661402,0.031013,0.255014,57.323689,24.999798,2.401540,0.822587,8.283941,0.000006,2.839594,0.840852,4.666572,-0.554961,-0.277481
102.648590,18.661402,0.031013,0.255014,57.323689,24.999798,2.401540,0.822587,8.283941,0.000006,2.839594,0.840852,4.666572,-0.554961,-0.277481
71.905182,2.760994,0.328605,0.227869,76.777214,24.999300,2.733458,0.116889,4.290412,0.000009,2.597903,0.762423,3.372761,-0.496488,-0.248244
71.905182,2.760994,0.328605,0.227869,76.777214,24.999300,2.733458,0.116889,4.290412,0.000009,2.597903,0.762423,3.372761,-0.496488,-0.248244
231.941742,16.069305,0.027867,0.142722,147.366257,24.999945,2.383221,0.279547,5.764668,0.000008,2.911291,0.718920,2.776673,-0.438359,-0.219179
148.408401,10.805943,0.188139,0.098852,115.183182,24.999174,1.053465,0.809798,4.829000,0.000006,2.973774,0.683325,1.454817,-0.431714,-0.215857
198.486404,16.056345,0.399644,0.076816,28.338943,24.999325,1.798917,0.534502,4.416772,0.000001,1.308468,0.689684,0.973513,-0.413622,-0.206811
198.486404,16.056345,0.399644,0.076816,28.338943,24.999325,1.798917,0.534502,4.416772,0.000001,1.308468,0.689684,0.973513,-0.413622,-0.206811
198.486404,16.056345,0.399644,0.076816,28.338943,24.999325,1.798917,0.534502,4.416772,0.000001,1.308468,0.689684,0.973513,-0.413622,-0.206811
198.486404,16.056345,0.399644,0.076816,28.338943,24.999325,1.798917,0.534502,4.416772,0.000001,1.308468,0.689684,0.973513,-0.413622,-0.206811
8.753395,13.537231,0.428098,0.245360,39.412926,24.999157,0.055577,0.143077,6.461550,0.000001,1.921935,0.302029,0.123216,-0.397506,-0.198753
8.753395,13.537231,0.428098,0.245360,39.412926,24.999157,0.055577,0.143077,6.461550,0.000001,1.921935,0.302029,0.123216,-0.397506,-0.198753
