wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
204.260925,8.647041,0.313735,0.629114,26.809803,24.999084,2.103981,0.180519,5.689097,0.000009,1.984121,0.471678,2.926873,-0.152325,-0.076163
204.260925,8.647041,0.313735,0.629114,26.809803,24.999084,2.103981,0.180519,5.689097,0.000009,1.984121,0.471678,2.926873,-0.152325,-0.076163
204.260925,8.647041,0.313735,0.629114,26.809803,24.999084,2.103981,0.180519,5.689097,0.000009,1.984121,0.471678,2.926873,-0.152325,-0.076163
103.737381,12.952478,0.200013,0.875341,34.447575,24.999989,1.565320,0.701385,9.948419,0.000007,2.045754,0.566629,1.634811,-0.151963,-0.075981
117.446320,19.759720,0.401889,0.967572,13.269928,24.999786,1.233795,0.728230,9.712595,0.000010,1.995854,0.583260,1.940133,-0.150723,-0.075362
117.446320,19.759720,0.401889,0.967572,13.269928,24.999786,1.233795,0.728230,9.712595,0.000010,1.995854,0.583260,1.940133,-0.150723,-0.075362
117.446320,19.759720,0.401889,0.967572,13.269928,24.999786,1.233795,0.728230,9.712595,0.000010,1.995854,0.583260,1.940133,-0.150723,-0.075362
117.446320,19.759720,0.401889,0.967572,13.269928,24.999786,1.233795,0.728230,9.712595,0.000010,1.995854,0.583260,1.940133,-0.150723,-0.075362
157.132202,6.891497,0.102796,0.295648,58.096886,24.999222,2.252253,0.097732,5.806073,0.000003,2.758807,0.526729,2.913850,-0.150033,-0.075016
75.648750,2.069345,0.489242,0.687772,81.159294,24.999462,2.016248,0.595836,8.618572,0.000005,0.758445,0.770123,0.240081,-0.149928,-0.074964
75.648750,2.069345,0.489242,0.687772,81.159294,24.999462,2.016248,0.595836,8.618572,0.000005,0.758445,0.770123,0.240081,-0.149928,-0.074964
211.047958,5.526632,0.261443,0.121466,13.580559,24.999151,2.847700,0.100447,4.169405,0.000002,1.029437,0.672687,3.811452,-0.149410,-0.074705
143.364410,17.008244,0.095769,0.027802,23.286453,24.999891,1.298233,0.061947,7.742869,0.000003,2.897054,0.139841,4.795080,-0.149252,-0.074626
191.473679,4.829072,0.396505,0.920455,1.653687,24.999676,2.468336,0.901974,1.991325,0.000005,0.891691,0.699759,3.102163,-0.148139,-0.074069
36.714867,8.914827,0.261501,0.129445,108.377319,24.999422,1.370066,0.692373,3.527617,0.000005,1.202369,0.938884,1.897432,-0.148096,-0.074048
36.714867,8.914827,0.261501,0.129445,108.377319,24.999422,1.370066,0.692373,3.527617,0.000005,1.202369,0.938884,1.897432,-0.148096,-0.074048
126.338196,2.069345,0.489241,0.687773,81.159294,24.999462,1.130068,0.421321,8.618572,0.000007,0.758444,0.770124,0.240081,-0.147773,-0.073887
246.087738,11.522734,0.344701,0.491330,93.201279,24.999100,2.252252,0.422293,1.609525,0.000004,1.707543,0.636089,1.049540,-0.147653,-0.073826
246.087738,11.522734,0.344701,0.491330,93.201279,24.999100,2.252252,0.422293,1.609525,0.000004,1.707543,0.636089,1.049540,-0.147653,-0.073826
246.087738,11.522734,0.344701,0.491330,93.201279,24.999100,2.252252,0.422293,1.609525,0.000004,1.707543,0.636089,1.049540,-0.147653,-0.073826
246.087738,11.522734,0.344701,0.491330,93.201279,24.999100,2.252252,0.422293,1.609525,0.000004,1.707543,0.636089,1.049540,-0.147653,-0.073826
202.421494,4.138302,0.226128,0.734346,55.614498,24.999624,0.511614,0.791639,4.219015,0.000007,2.452792,0.611081,3.397441,-0.145907,-0.072953
202.421494,4.138302,0.226128,0.734346,55.614498,24.999624,0.511614,0.791639,4.219015,0.000007,2.452792,0.611081,3.397441,-0.145907,-0.072953
202.421494,4.138302,0.226128,0.734346,55.614498,24.999624,0.511614,0.791639,4.219015,0.000007,2.452792,0.611081,3.397441,-0.145907,-0.072953
202.421494,4.138302,0.226128,0.734346,55.614498,24.999624,0.511614,0.791639,4.219015,0.000007,2.452792,0.611081,3.397441,-0.145907,-0.072953
202.421494,4.138302,0.226128,0.734346,55.614498,24.999624,0.511614,0.791639,4.219015,0.000007,2.452792,0.611081,3.397441,-0.145907,-0.072953
163.886749,13.677043,0.067582,0.699547,112.585220,24.999632,1.696916,0.835849,3.071484,0.000004,1.045367,0.757884,0.056871,-0.145884,-0.072942
