Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2013-11-26 00:00,258.07,107.04,0.00,1.07,60.91,0.0000,0.0000
2013-11-27 00:00,227.95,91.18,0.01,0.96,60.80,0.0000,0.0006
2013-11-28 00:00,262.00,126.58,0.11,1.21,61.51,0.0001,0.0155
2013-11-29 00:00,228.89,109.87,0.01,0.93,61.28,0.0000,0.0007
2013-11-30 00:00,199.16,122.61,0.00,1.05,61.03,0.0000,0.0001
2013-12-01 00:00,175.02,116.67,0.00,0.55,60.90,0.0000,0.0000
2013-12-02 00:00,170.78,103.92,0.03,0.48,60.95,0.0000,0.0039
2013-12-03 00:00,323.51,112.13,0.27,0.89,62.93,0.0002,0.0439
2013-12-04 00:00,459.02,127.99,0.23,0.69,64.44,0.0001,0.0355
2013-12-05 00:00,440.06,130.26,0.06,1.38,64.64,0.0000,0.0079
2013-12-06 00:00,370.09,122.33,0.00,0.64,64.45,0.0000,0.0000
2013-12-07 00:00,313.85,114.97,0.00,0.25,64.36,0.0000,0.0000
2013-12-08 00:00,289.73,117.80,0.04,0.33,64.62,0.0000,0.0055
2013-12-09 00:00,327.56,98.54,0.10,0.04,65.33,0.0001,0.0172
2013-12-10 00:00,294.22,81.55,0.02,0.17,65.47,0.0000,0.0033
2013-12-11 00:00,250.45,89.48,0.00,0.07,65.45,0.0000,0.0000
2013-12-12 00:00,217.57,92.31,0.01,0.31,65.45,0.0000,0.0007
2013-12-13 00:00,195.32,93.16,0.01,0.35,65.43,0.0000,0.0015
2013-12-14 00:00,177.22,94.58,0.02,0.51,65.48,0.0000,0.0016
2013-12-15 00:00,176.00,92.88,0.03,0.07,65.69,0.0000,0.0051
2013-12-16 00:00,224.88,92.88,0.10,0.10,66.40,0.0001,0.0178
2013-12-17 00:00,253.83,101.66,0.08,0.28,66.87,0.0000,0.0128
2013-12-18 00:00,223.17,108.17,0.00,0.06,66.88,0.0000,0.0007
2013-12-19 00:00,193.71,110.44,0.00,0.15,66.89,0.0000,0.0004
2013-12-20 00:00,261.28,111.00,0.13,0.67,67.71,0.0001,0.0226
2013-12-21 00:00,237.54,107.60,0.01,0.20,67.72,0.0000,0.0020
2013-12-22 00:00,299.69,103.64,0.13,0.34,68.56,0.0001,0.0235
2013-12-23 00:00,261.22,103.64,0.01,0.19,68.59,0.0000,0.0017
2013-12-24 00:00,220.99,103.64,0.00,0.00,68.59,0.0000,0.0000
2013-12-25 00:00,334.93,106.19,0.19,0.31,69.71,0.0001,0.0341
2013-12-26 00:00,287.96,111.00,0.00,0.00,69.72,0.0000,0.0001
2013-12-27 00:00,247.65,107.60,0.00,0.01,69.74,0.0000,0.0006
2013-12-28 00:00,213.25,104.49,0.00,0.08,69.73,0.0000,0.0000
2013-12-29 00:00,189.00,105.34,0.01,0.67,69.70,0.0000,0.0010
2013-12-30 00:00,166.38,91.46,0.00,0.14,69.68,0.0000,0.0002
2013-12-31 00:00,153.11,102.51,0.01,0.05,69.74,0.0000,0.0020
