Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2013-01-30 00:00,495.48,317.15,0.03,0.60,62.45,0.0000,0.0046
2013-01-31 00:00,574.00,331.31,0.00,0.35,62.34,0.0000,0.0000
2013-02-01 00:00,606.99,325.64,0.01,0.10,62.41,0.0000,0.0019
2013-02-02 00:00,618.32,278.07,0.03,0.15,62.66,0.0000,0.0057
2013-02-03 00:00,605.68,272.69,0.01,0.17,62.71,0.0000,0.0015
2013-02-04 00:00,591.39,280.90,0.04,0.19,63.10,0.0000,0.0078
2013-02-05 00:00,592.37,283.17,0.07,0.81,63.58,0.0001,0.0108
2013-02-06 00:00,598.97,286.00,0.08,0.05,64.27,0.0001,0.0120
2013-02-07 00:00,599.74,308.65,0.00,1.06,63.98,0.0000,0.0000
2013-02-08 00:00,590.97,311.49,0.00,0.10,63.95,0.0000,0.0000
2013-02-09 00:00,572.04,294.50,0.00,0.82,63.75,0.0000,0.0000
2013-02-10 00:00,625.33,288.83,0.36,0.33,66.56,0.0004,0.0631
2013-02-11 00:00,751.10,286.00,0.11,1.54,67.21,0.0001,0.0201
2013-02-12 00:00,880.63,325.64,0.00,1.29,66.88,0.0000,0.0000
2013-02-13 00:00,968.72,311.49,0.01,0.85,66.69,0.0000,0.0010
2013-02-14 00:00,1038.11,314.32,0.08,1.05,67.06,0.0001,0.0161
2013-02-15 00:00,1068.76,336.97,0.00,0.53,66.97,0.0000,0.0000
2013-02-16 00:00,1055.97,336.97,0.00,0.42,66.88,0.0000,0.0000
2013-02-17 00:00,1006.67,328.48,0.00,0.37,66.79,0.0000,0.0000
2013-02-18 00:00,935.61,291.66,0.01,1.16,66.54,0.0000,0.0005
2013-02-19 00:00,857.78,280.90,0.01,0.62,66.47,0.0000,0.0015
2013-02-20 00:00,772.84,280.90,0.00,0.31,66.42,0.0000,0.0000
2013-02-21 00:00,687.41,250.60,0.00,0.35,66.36,0.0000,0.0000
2013-02-22 00:00,671.39,237.01,0.23,1.02,67.98,0.0003,0.0407
2013-02-23 00:00,674.53,278.07,0.00,1.04,67.75,0.0000,0.0000
2013-02-24 00:00,675.19,319.98,0.00,1.29,67.46,0.0000,0.0000
2013-02-25 00:00,666.22,319.98,0.00,1.41,67.08,0.0000,0.0000
2013-02-26 00:00,646.00,319.98,0.00,0.80,66.85,0.0000,0.0000
2013-02-27 00:00,621.64,351.13,0.02,1.47,66.73,0.0000,0.0024
2013-02-28 00:00,587.91,353.96,0.00,1.77,66.36,0.0000,0.0001
2013-03-01 00:00,545.66,319.98,0.00,1.77,65.92,0.0000,0.0000
2013-03-02 00:00,497.85,286.00,0.00,1.02,65.68,0.0000,0.0000
2013-03-03 00:00,448.13,288.83,0.00,1.47,65.31,0.0000,0.0000
2013-03-04 00:00,413.87,294.50,0.09,1.23,65.85,0.0001,0.0149
2013-03-05 00:00,505.76,300.16,0.37,1.15,68.38,0.0004,0.0693
2013-03-06 00:00,633.12,342.63,0.00,1.50,68.02,0.0000,0.0000
2013-03-07 00:00,743.06,351.13,0.00,1.48,67.63,0.0000,0.0000
2013-03-08 00:00,815.62,319.98,0.00,1.24,67.35,0.0000,0.0000
2013-03-09 00:00,976.89,311.49,0.43,0.74,70.15,0.0005,0.0836
2013-03-10 00:00,1191.00,325.64,0.09,1.39,70.51,0.0001,0.0158
2013-03-11 00:00,1489.95,402.10,0.19,2.00,71.49,0.0002,0.0365
2013-03-12 00:00,1690.68,614.48,0.01,1.48,71.35,0.0000,0.0017
2013-03-13 00:00,1758.56,608.81,0.00,1.92,70.82,0.0000,0.0000
2013-03-14 00:00,1755.51,501.21,0.07,2.36,70.84,0.0001,0.0140
2013-03-15 00:00,1733.28,489.88,0.14,1.63,71.40,0.0001,0.0239
2013-03-16 00:00,1689.96,535.19,0.12,2.11,71.86,0.0001,0.0158
2013-03-17 00:00,1629.32,532.36,0.00,1.42,71.45,0.0000,0.0001
2013-03-18 00:00,1610.72,526.69,0.20,1.17,72.59,0.0002,0.0346
2013-03-19 00:00,1587.09,535.19,0.01,1.13,72.39,0.0000,0.0005
2013-03-20 00:00,1537.45,521.03,0.00,0.96,72.18,0.0000,0.0000
2013-03-21 00:00,1458.01,501.21,0.00,1.17,71.89,0.0000,0.0000
2013-03-22 00:00,1355.44,444.57,0.00,1.71,71.48,0.0000,0.0000
2013-03-23 00:00,1239.44,444.57,0.00,2.60,70.82,0.0000,0.0000
2013-03-24 00:00,1118.67,436.08,0.00,1.84,70.35,0.0000,0.0001
2013-03-25 00:00,999.74,467.23,0.00,2.11,69.79,0.0000,0.0000
2013-03-26 00:00,887.26,470.06,0.00,2.64,69.13,0.0000,0.0000
2013-03-27 00:00,784.04,470.06,0.00,3.49,68.25,0.0000,0.0000
2013-03-28 00:00,691.36,453.07,0.00,3.64,67.45,0.0000,0.0000
2013-03-29 00:00,609.34,453.07,0.00,2.46,66.81,0.0000,0.0000
2013-03-30 00:00,611.64,504.04,0.37,1.75,69.51,0.0004,0.0649
2013-03-31 00:00,666.44,625.80,0.01,4.34,68.46,0.0000,0.0001
2013-04-01 00:00,727.63,1053.39,0.00,3.60,67.51,0.0000,0.0000
2013-04-02 00:00,768.14,1744.32,0.00,3.58,66.59,0.0000,0.0000
2013-04-03 00:00,780.91,1665.03,0.00,4.15,65.51,0.0000,0.0000
2013-04-04 00:00,768.08,1444.16,0.01,4.21,64.68,0.0000,0.0000
2013-04-05 00:00,743.87,1475.31,0.04,2.69,64.81,0.0000,0.0054
2013-04-06 00:00,748.93,1489.47,0.28,2.29,67.03,0.0003,0.0415
2013-04-07 00:00,772.09,1500.79,0.02,6.35,65.74,0.0000,0.0008
2013-04-08 00:00,931.01,1526.28,0.59,5.22,70.29,0.0006,0.0973
2013-04-09 00:00,1324.44,1529.11,0.22,2.53,71.96,0.0003,0.0470
2013-04-10 00:00,1949.74,1786.79,0.30,5.11,73.19,0.0003,0.0638
2013-04-11 00:00,2468.37,1919.88,0.37,1.64,74.88,0.0004,0.0728
2013-04-12 00:00,2784.88,2010.50,0.19,3.94,75.53,0.0002,0.0274
2013-04-13 00:00,2919.95,2075.62,0.02,5.06,74.54,0.0000,0.0010
2013-04-14 00:00,3242.33,2061.47,0.46,1.71,76.51,0.0005,0.0982
2013-04-15 00:00,3550.07,1987.84,0.22,4.29,77.17,0.0002,0.0333
2013-04-16 00:00,3645.36,1908.56,0.00,5.72,75.26,0.0000,0.0000
2013-04-17 00:00,3558.24,1766.97,0.03,1.26,75.24,0.0000,0.0060
2013-04-18 00:00,3536.21,1874.58,0.49,0.89,77.40,0.0006,0.1017
2013-04-19 00:00,3554.66,1866.08,0.31,3.46,78.58,0.0003,0.0540
2013-04-20 00:00,3548.68,1897.23,0.00,6.93,76.60,0.0000,0.0000
2013-04-21 00:00,3586.13,1925.55,0.17,2.13,77.29,0.0002,0.0341
2013-04-22 00:00,3780.56,1962.36,0.30,4.24,78.21,0.0003,0.0582
2013-04-23 00:00,4019.22,1979.35,0.42,4.46,80.06,0.0005,0.0764
2013-04-24 00:00,4111.57,1999.17,0.02,6.60,78.11,0.0000,0.0007
2013-04-25 00:00,4004.65,2047.31,0.02,6.91,76.68,0.0000,0.0002
2013-04-26 00:00,3749.47,2103.94,0.08,9.66,74.83,0.0000,0.0034
2013-04-27 00:00,3420.46,2143.59,0.00,12.73,71.42,0.0000,0.0000
2013-04-28 00:00,3072.74,2183.23,0.01,12.36,68.05,0.0000,0.0010
2013-04-29 00:00,2746.40,2197.39,0.15,14.25,67.29,0.0000,0.0055
2013-04-30 00:00,2450.82,2217.21,0.01,11.16,64.50,0.0000,0.0002
2013-05-01 00:00,2303.07,2310.65,0.33,3.52,68.30,0.0004,0.0541
2013-05-02 00:00,2651.46,2455.07,0.75,3.91,75.39,0.0009,0.1445
2013-05-03 00:00,3302.65,2607.98,0.37,2.93,77.48,0.0004,0.0764
2013-05-04 00:00,3793.45,2732.58,0.19,3.94,78.00,0.0002,0.0301
2013-05-05 00:00,3903.50,2817.53,0.00,7.18,76.07,0.0000,0.0002
2013-05-06 00:00,3723.05,2888.32,0.00,14.93,71.82,0.0000,0.0000
2013-05-07 00:00,3409.57,2973.27,0.00,17.74,67.03,0.0000,0.0000
2013-05-08 00:00,3067.65,3086.54,0.03,13.92,63.98,0.0000,0.0020
2013-05-09 00:00,2948.41,3143.17,0.37,4.13,68.11,0.0004,0.0595
2013-05-10 00:00,2821.89,3143.17,0.01,14.52,64.93,0.0000,0.0000
2013-05-11 00:00,2643.31,3001.59,0.04,10.28,63.34,0.0000,0.0006
2013-05-12 00:00,2428.29,2831.68,0.00,14.08,60.18,0.0000,0.0000
2013-05-13 00:00,2203.77,2610.81,0.01,10.71,58.11,0.0000,0.0002
2013-05-14 00:00,1987.92,2421.09,0.00,17.85,54.59,0.0000,0.0000
2013-05-15 00:00,1788.01,2237.03,0.00,18.52,51.54,0.0000,0.0000
2013-05-16 00:00,1605.26,2120.93,0.00,21.34,47.99,0.0000,0.0000
2013-05-17 00:00,1519.00,1982.18,0.20,12.82,50.79,0.0002,0.0277
2013-05-18 00:00,1466.79,1800.95,0.53,15.06,53.23,0.0004,0.0682
2013-05-19 00:00,1559.18,1735.82,0.46,11.13,57.09,0.0004,0.0685
2013-05-20 00:00,2033.34,1843.43,0.87,13.51,65.13,0.0008,0.1048
2013-05-21 00:00,2663.99,1800.95,0.57,8.79,68.89,0.0005,0.0773
2013-05-22 00:00,3282.40,1843.43,0.17,3.37,69.67,0.0002,0.0269
2013-05-23 00:00,3682.09,2013.33,0.02,14.55,66.41,0.0000,0.0002
2013-05-24 00:00,3806.19,2200.22,0.00,17.07,62.31,0.0000,0.0000
2013-05-25 00:00,3732.20,2443.74,0.10,12.17,61.46,0.0001,0.0152
2013-05-26 00:00,3539.00,2607.98,0.02,11.59,59.66,0.0000,0.0017
2013-05-27 00:00,3320.66,2653.29,0.07,7.53,59.94,0.0001,0.0108
2013-05-28 00:00,3087.99,2590.99,0.06,8.09,59.58,0.0000,0.0053
2013-05-29 00:00,2903.96,2514.54,0.19,16.12,59.23,0.0001,0.0185
2013-05-30 00:00,2756.18,2469.23,0.45,14.74,61.44,0.0003,0.0467
2013-05-31 00:00,2567.04,2313.49,0.24,19.68,60.58,0.0001,0.0122
2013-06-01 00:00,2454.91,2245.53,0.28,15.30,61.00,0.0001,0.0193
2013-06-02 00:00,2328.60,2242.69,0.00,16.52,57.61,0.0000,0.0000
2013-06-03 00:00,2183.15,2256.85,0.00,17.24,54.08,0.0000,0.0000
2013-06-04 00:00,2044.60,2268.18,0.13,10.36,53.90,0.0001,0.0139
2013-06-05 00:00,1932.02,2271.01,0.56,5.97,58.26,0.0006,0.0685
2013-06-06 00:00,1852.71,2214.38,0.05,5.66,57.61,0.0000,0.0046
2013-06-07 00:00,1803.37,2086.95,0.00,11.84,55.42,0.0000,0.0000
2013-06-08 00:00,1761.48,2002.00,0.02,16.51,52.57,0.0000,0.0002
2013-06-09 00:00,1760.64,1959.53,0.40,3.76,57.64,0.0004,0.0551
2013-06-10 00:00,1777.84,1956.69,0.01,18.89,54.04,0.0000,0.0001
2013-06-11 00:00,1786.73,1956.69,0.01,15.91,51.52,0.0000,0.0005
2013-06-12 00:00,1817.56,1917.05,0.29,10.34,53.76,0.0003,0.0470
2013-06-13 00:00,1870.52,1851.92,0.00,20.35,50.23,0.0000,0.0000
2013-06-14 00:00,1913.90,1809.45,0.00,18.77,47.30,0.0000,0.0000
2013-06-15 00:00,1961.52,1786.79,0.43,11.71,52.80,0.0004,0.0457
2013-06-16 00:00,1999.06,1803.78,0.02,21.77,49.06,0.0000,0.0002
2013-06-17 00:00,1989.68,1803.78,0.05,20.86,46.27,0.0000,0.0011
2013-06-18 00:00,1909.35,1786.79,0.01,17.92,44.11,0.0000,0.0014
2013-06-19 00:00,1766.37,1764.14,0.00,19.83,41.57,0.0000,0.0000
2013-06-20 00:00,1591.45,1744.32,0.24,18.28,41.36,0.0002,0.0152
2013-06-21 00:00,1575.82,1738.65,1.49,14.47,57.50,0.0015,0.1852
2013-06-22 00:00,1914.48,1716.00,0.55,13.79,63.10,0.0005,0.0854
2013-06-23 00:00,2542.34,1775.47,0.40,10.99,64.51,0.0003,0.0635
2013-06-24 00:00,3096.43,1911.39,0.01,21.20,59.63,0.0000,0.0007
2013-06-25 00:00,3542.03,2072.79,0.08,22.00,57.03,0.0001,0.0101
2013-06-26 00:00,3830.39,2203.05,0.27,21.41,56.19,0.0002,0.0184
2013-06-27 00:00,3915.78,2347.47,0.05,23.49,51.99,0.0000,0.0003
2013-06-28 00:00,3801.49,2469.23,0.16,13.67,51.65,0.0001,0.0065
2013-06-29 00:00,3563.20,2534.36,0.26,13.44,52.95,0.0002,0.0270
2013-06-30 00:00,3265.03,2545.68,0.00,22.28,49.12,0.0000,0.0000
2013-07-01 00:00,2942.45,2590.99,0.00,22.84,45.60,0.0000,0.0000
2013-07-02 00:00,2616.89,2610.81,0.00,21.91,42.62,0.0000,0.0000
2013-07-03 00:00,2303.87,2619.31,0.00,22.98,39.86,0.0000,0.0000
2013-07-04 00:00,2013.62,2622.14,0.00,22.42,37.46,0.0000,0.0000
2013-07-05 00:00,1751.53,2599.49,0.00,20.85,35.57,0.0000,0.0001
2013-07-06 00:00,1519.39,2525.86,0.01,19.12,33.85,0.0000,0.0002
2013-07-07 00:00,1318.66,2446.58,0.20,21.78,33.46,0.0001,0.0108
2013-07-08 00:00,1155.60,2347.47,0.21,19.08,33.89,0.0001,0.0104
2013-07-09 00:00,1060.33,2248.36,0.48,14.30,39.92,0.0004,0.0403
2013-07-10 00:00,1040.61,2126.60,0.01,20.20,37.83,0.0000,0.0001
2013-07-11 00:00,1069.14,1985.01,0.00,23.59,35.49,0.0000,0.0000
2013-07-12 00:00,1103.34,1863.25,0.00,21.61,33.63,0.0000,0.0000
2013-07-13 00:00,1195.21,1735.82,0.57,16.80,38.75,0.0006,0.0973
2013-07-14 00:00,1388.32,1560.26,0.02,18.75,36.63,0.0000,0.0005
2013-07-15 00:00,1624.83,1506.46,0.01,23.10,34.37,0.0000,0.0006
2013-07-16 00:00,1798.57,1475.31,0.01,24.50,32.32,0.0000,0.0000
2013-07-17 00:00,1846.75,1466.81,0.00,24.09,30.50,0.0000,0.0000
2013-07-18 00:00,1772.37,1461.15,0.00,24.04,28.94,0.0000,0.0000
2013-07-19 00:00,1615.35,1413.01,0.09,23.36,28.26,0.0000,0.0004
2013-07-20 00:00,1420.41,1398.85,0.01,20.19,27.16,0.0000,0.0007
2013-07-21 00:00,1234.60,1347.88,0.12,18.21,28.90,0.0001,0.0055
2013-07-22 00:00,1065.51,1294.08,0.04,16.13,28.09,0.0000,0.0003
2013-07-23 00:00,916.36,1237.45,0.01,17.99,27.09,0.0000,0.0000
2013-07-24 00:00,787.73,1158.16,0.00,17.94,26.13,0.0000,0.0000
2013-07-25 00:00,679.68,985.43,0.10,17.06,26.96,0.0000,0.0041
2013-07-26 00:00,589.59,999.58,0.12,11.00,27.45,0.0001,0.0048
2013-07-27 00:00,515.70,860.83,0.07,6.40,27.57,0.0000,0.0019
2013-07-28 00:00,456.57,747.56,0.01,11.39,26.94,0.0000,0.0000
2013-07-29 00:00,410.21,733.41,0.00,17.88,25.97,0.0000,0.0000
2013-07-30 00:00,374.69,716.42,0.08,11.67,26.24,0.0000,0.0042
2013-07-31 00:00,348.80,665.45,0.04,18.78,25.70,0.0000,0.0005
2013-08-01 00:00,330.33,673.94,0.00,19.57,24.77,0.0000,0.0000
2013-08-02 00:00,315.55,639.96,0.01,18.35,24.01,0.0000,0.0000
2013-08-03 00:00,300.41,639.96,0.00,16.82,23.32,0.0000,0.0000
2013-08-04 00:00,282.15,546.52,0.00,14.13,22.84,0.0000,0.0000
2013-08-05 00:00,267.88,336.97,0.32,10.44,27.49,0.0002,0.0212
2013-08-06 00:00,264.71,574.83,0.08,16.92,26.85,0.0000,0.0045
2013-08-07 00:00,288.08,656.95,0.38,15.57,31.23,0.0003,0.0174
2013-08-08 00:00,337.57,702.26,0.01,17.95,29.83,0.0000,0.0001
2013-08-09 00:00,399.18,577.66,0.00,17.58,28.52,0.0000,0.0000
2013-08-10 00:00,452.97,478.55,0.00,13.41,27.64,0.0000,0.0000
2013-08-11 00:00,490.35,430.42,0.09,17.26,29.19,0.0001,0.0037
2013-08-12 00:00,501.09,427.58,0.05,17.45,28.50,0.0000,0.0007
2013-08-13 00:00,486.95,535.19,0.00,15.91,27.39,0.0000,0.0000
2013-08-14 00:00,454.82,512.53,0.00,14.93,26.46,0.0000,0.0000
2013-08-15 00:00,412.20,512.53,0.00,16.67,25.53,0.0000,0.0000
2013-08-16 00:00,365.33,427.58,0.00,17.63,24.63,0.0000,0.0000
2013-08-17 00:00,318.70,368.12,0.00,17.83,23.79,0.0000,0.0000
2013-08-18 00:00,275.12,370.95,0.00,16.70,23.10,0.0000,0.0000
2013-08-19 00:00,236.03,368.12,0.01,17.31,22.47,0.0000,0.0001
2013-08-20 00:00,201.93,385.11,0.00,20.11,21.73,0.0000,0.0000
2013-08-21 00:00,174.28,385.11,0.20,16.39,23.84,0.0001,0.0060
2013-08-22 00:00,158.29,356.79,0.08,18.53,25.34,0.0001,0.0053
2013-08-23 00:00,154.16,353.96,0.00,17.65,24.39,0.0000,0.0000
2013-08-24 00:00,157.41,317.15,0.05,17.47,24.31,0.0000,0.0006
2013-08-25 00:00,161.75,305.82,0.00,22.18,23.22,0.0000,0.0002
2013-08-26 00:00,163.65,305.82,0.33,20.10,25.80,0.0003,0.0106
2013-08-27 00:00,171.10,322.81,0.36,19.72,27.97,0.0003,0.0191
2013-08-28 00:00,197.51,339.80,0.00,16.15,27.11,0.0000,0.0000
2013-08-29 00:00,242.99,339.80,0.13,16.73,27.13,0.0001,0.0063
2013-08-30 00:00,295.09,325.64,0.14,16.25,27.66,0.0001,0.0050
2013-08-31 00:00,338.56,322.81,0.00,16.20,26.85,0.0000,0.0003
2013-09-01 00:00,363.78,416.26,0.09,11.45,26.84,0.0000,0.0040
2013-09-02 00:00,370.06,430.42,0.00,11.88,26.29,0.0000,0.0000
2013-09-03 00:00,362.56,376.61,0.00,12.75,25.68,0.0000,0.0000
2013-09-04 00:00,347.26,297.33,0.00,14.53,25.06,0.0000,0.0000
2013-09-05 00:00,328.29,300.16,0.00,14.43,24.48,0.0000,0.0000
2013-09-06 00:00,307.69,362.46,0.00,17.05,23.87,0.0000,0.0001
2013-09-07 00:00,286.29,370.95,0.00,18.09,23.24,0.0000,0.0000
2013-09-08 00:00,264.51,336.97,0.06,9.47,23.22,0.0000,0.0052
2013-09-09 00:00,243.29,280.90,0.10,9.87,23.46,0.0001,0.0059
2013-09-10 00:00,224.52,275.52,0.03,12.27,23.22,0.0000,0.0003
2013-09-11 00:00,210.63,314.32,0.01,15.66,22.74,0.0000,0.0000
2013-09-12 00:00,203.41,314.32,0.01,14.17,22.36,0.0000,0.0000
2013-09-13 00:00,202.77,308.65,0.00,11.11,22.05,0.0000,0.0000
2013-09-14 00:00,207.18,305.82,0.18,9.40,23.70,0.0001,0.0144
2013-09-15 00:00,237.37,305.82,0.68,7.08,39.45,0.0007,0.0470
2013-09-16 00:00,304.05,370.95,0.00,9.05,38.27,0.0000,0.0000
2013-09-17 00:00,403.41,376.61,0.00,8.69,37.25,0.0000,0.0000
2013-09-18 00:00,522.72,339.80,0.10,7.06,38.66,0.0001,0.0054
2013-09-19 00:00,646.36,359.62,0.40,6.48,42.21,0.0004,0.0402
2013-09-20 00:00,758.35,362.46,0.04,5.96,41.64,0.0000,0.0012
2013-09-21 00:00,851.31,399.27,0.00,8.23,40.54,0.0000,0.0000
2013-09-22 00:00,918.40,413.43,0.00,9.14,39.34,0.0000,0.0000
2013-09-23 00:00,949.19,424.75,0.00,9.67,38.13,0.0000,0.0000
2013-09-24 00:00,936.92,376.61,0.00,9.28,37.02,0.0000,0.0000
2013-09-25 00:00,884.88,362.46,0.00,8.98,36.03,0.0000,0.0000
2013-09-26 00:00,804.87,359.62,0.00,10.08,34.97,0.0000,0.0000
2013-09-27 00:00,711.34,325.64,0.01,11.91,33.79,0.0000,0.0012
2013-09-28 00:00,623.00,302.99,0.20,5.70,36.26,0.0001,0.0125
2013-09-29 00:00,548.58,nan,0.00,9.04,35.30,0.0000,0.0000
2013-09-30 00:00,490.36,nan,0.00,12.50,34.01,0.0000,0.0000
2013-10-01 00:00,445.87,348.30,0.00,12.82,32.80,0.0000,0.0000
2013-10-02 00:00,410.49,362.46,0.07,11.55,32.10,0.0000,0.0069
2013-10-03 00:00,507.08,339.80,1.11,4.85,52.16,0.0013,0.1171
2013-10-04 00:00,692.94,416.26,0.04,4.60,51.85,0.0000,0.0013
2013-10-05 00:00,1033.25,498.38,0.68,4.13,59.70,0.0008,0.0909
2013-10-06 00:00,1416.50,549.35,0.19,3.74,60.49,0.0002,0.0183
2013-10-07 00:00,1743.68,504.04,0.02,6.49,59.51,0.0000,0.0001
2013-10-08 00:00,1945.87,489.88,0.00,8.58,57.52,0.0000,0.0000
2013-10-09 00:00,2011.23,450.24,0.00,10.08,55.30,0.0000,0.0000
2013-10-10 00:00,1966.71,489.88,0.00,8.52,53.50,0.0000,0.0000
2013-10-11 00:00,1849.40,532.36,0.01,9.28,51.68,0.0000,0.0009
2013-10-12 00:00,1693.13,574.83,0.06,7.08,50.67,0.0000,0.0081
2013-10-13 00:00,1524.38,577.66,0.00,5.95,49.58,0.0000,0.0000
2013-10-14 00:00,1362.50,504.04,0.04,2.78,49.29,0.0000,0.0066
2013-10-15 00:00,1354.27,356.79,1.05,2.16,61.10,0.0012,0.1494
2013-10-16 00:00,1497.74,475.72,0.08,4.02,61.19,0.0001,0.0070
2013-10-17 00:00,1719.41,654.12,0.03,2.70,60.74,0.0000,0.0040
2013-10-18 00:00,1936.59,648.46,0.12,4.58,60.84,0.0001,0.0152
2013-10-19 00:00,2107.04,679.60,0.09,2.48,61.44,0.0001,0.0110
2013-10-20 00:00,2208.41,668.28,0.09,1.02,62.26,0.0001,0.0139
2013-10-21 00:00,2224.21,688.10,0.01,3.21,61.58,0.0000,0.0005
2013-10-22 00:00,2158.38,733.41,0.00,3.55,60.78,0.0000,0.0000
2013-10-23 00:00,2028.12,747.56,0.01,3.24,60.23,0.0000,0.0004
2013-10-24 00:00,1855.61,767.39,0.00,3.53,59.41,0.0000,0.0000
2013-10-25 00:00,1662.39,761.72,0.00,3.69,58.56,0.0000,0.0000
2013-10-26 00:00,1466.18,750.40,0.00,3.28,57.87,0.0000,0.0000
2013-10-27 00:00,1279.49,741.90,0.00,4.31,56.92,0.0000,0.0000
2013-10-28 00:00,1109.67,668.28,0.00,2.88,56.36,0.0000,0.0000
2013-10-29 00:00,960.17,642.79,0.02,2.48,56.06,0.0000,0.0019
2013-10-30 00:00,843.03,645.62,0.08,1.66,56.96,0.0001,0.0090
2013-10-31 00:00,755.22,645.62,0.04,1.67,57.03,0.0000,0.0040
2013-11-01 00:00,687.39,620.14,0.02,2.88,56.65,0.0000,0.0011
2013-11-02 00:00,631.90,617.31,0.00,2.64,56.09,0.0000,0.0000
2013-11-03 00:00,583.52,566.34,0.00,3.28,55.45,0.0000,0.0000
2013-11-04 00:00,567.99,509.70,0.22,1.67,58.06,0.0002,0.0302
2013-11-05 00:00,600.43,484.22,0.11,1.37,59.56,0.0001,0.0154
2013-11-06 00:00,713.22,722.08,0.36,2.65,63.37,0.0004,0.0538
2013-11-07 00:00,839.76,795.70,0.00,1.62,63.03,0.0000,0.0000
2013-11-08 00:00,956.39,572.00,0.04,0.82,63.21,0.0000,0.0052
2013-11-09 00:00,1049.20,555.01,0.06,1.97,63.45,0.0000,0.0066
2013-11-10 00:00,1101.26,555.01,0.00,2.17,62.94,0.0000,0.0000
2013-11-11 00:00,1115.46,586.16,0.05,2.71,63.19,0.0000,0.0042
2013-11-12 00:00,1089.03,583.33,0.00,2.19,62.73,0.0000,0.0000
2013-11-13 00:00,1029.31,583.33,0.00,3.18,62.06,0.0000,0.0000
2013-11-14 00:00,956.43,546.52,0.03,1.26,62.44,0.0000,0.0040
2013-11-15 00:00,874.40,506.87,0.00,1.39,62.10,0.0000,0.0000
2013-11-16 00:00,817.09,506.87,0.15,0.48,63.65,0.0002,0.0225
2013-11-17 00:00,794.70,512.53,0.06,0.56,64.29,0.0001,0.0084
2013-11-18 00:00,774.50,540.85,0.00,3.08,63.59,0.0000,0.0000
2013-11-19 00:00,744.09,580.50,0.00,3.07,62.87,0.0000,0.0000
2013-11-20 00:00,715.11,583.33,0.05,4.41,62.54,0.0000,0.0040
2013-11-21 00:00,678.80,563.51,0.03,1.18,62.60,0.0000,0.0028
2013-11-22 00:00,651.65,605.98,0.07,1.06,63.43,0.0001,0.0103
2013-11-23 00:00,624.78,608.81,0.00,0.92,63.32,0.0000,0.0001
2013-11-24 00:00,592.74,560.67,0.00,1.18,63.12,0.0000,0.0000
2013-11-25 00:00,554.99,421.92,0.03,2.19,63.05,0.0000,0.0025
2013-11-26 00:00,514.34,317.15,0.01,2.05,62.67,0.0000,0.0001
2013-11-27 00:00,475.35,286.00,0.05,0.83,62.94,0.0001,0.0063
2013-11-28 00:00,446.53,328.48,0.07,1.27,63.33,0.0001,0.0091
2013-11-29 00:00,430.47,325.64,0.00,0.92,63.06,0.0000,0.0001
2013-11-30 00:00,421.24,342.63,0.00,1.21,62.78,0.0000,0.0000
2013-12-01 00:00,410.88,353.96,0.00,0.25,62.71,0.0000,0.0000
2013-12-02 00:00,419.66,393.60,0.18,0.42,64.52,0.0002,0.0308
2013-12-03 00:00,471.49,433.25,0.24,0.77,66.70,0.0003,0.0372
2013-12-04 00:00,648.37,504.04,0.52,0.41,71.05,0.0006,0.0942
2013-12-05 00:00,925.72,504.04,0.04,0.83,71.14,0.0000,0.0052
2013-12-06 00:00,1212.57,470.06,0.00,0.18,71.09,0.0000,0.0000
2013-12-07 00:00,1425.43,272.69,0.00,0.06,71.06,0.0000,0.0000
2013-12-08 00:00,1546.51,264.48,0.03,0.17,71.38,0.0000,0.0051
2013-12-09 00:00,1591.11,248.06,0.08,0.01,72.02,0.0001,0.0145
2013-12-10 00:00,1576.78,234.18,0.03,0.30,72.24,0.0000,0.0048
2013-12-11 00:00,1511.90,223.42,0.00,0.01,72.27,0.0000,0.0005
2013-12-12 00:00,1412.07,258.82,0.01,0.30,72.26,0.0000,0.0010
2013-12-13 00:00,1293.17,280.90,0.02,0.30,72.32,0.0000,0.0033
2013-12-14 00:00,1177.25,314.32,0.06,0.43,72.65,0.0001,0.0101
2013-12-15 00:00,1073.66,322.81,0.00,0.07,72.67,0.0000,0.0008
2013-12-16 00:00,1010.75,373.78,0.11,0.17,73.49,0.0001,0.0214
2013-12-17 00:00,979.76,413.43,0.04,0.53,73.69,0.0000,0.0062
2013-12-18 00:00,954.47,396.44,0.00,0.16,73.63,0.0000,0.0002
2013-12-19 00:00,921.01,376.61,0.01,0.04,73.66,0.0000,0.0016
2013-12-20 00:00,888.61,393.60,0.09,0.41,74.17,0.0001,0.0173
2013-12-21 00:00,859.16,393.60,0.01,0.07,74.17,0.0000,0.0013
2013-12-22 00:00,839.91,396.44,0.05,0.25,74.44,0.0001,0.0085
2013-12-23 00:00,821.31,396.44,0.01,0.28,74.45,0.0000,0.0022
2013-12-24 00:00,801.66,393.60,0.03,0.09,74.69,0.0000,0.0062
2013-12-25 00:00,830.95,348.30,0.18,0.36,75.90,0.0002,0.0351
2013-12-26 00:00,878.04,348.30,0.01,0.10,75.97,0.0000,0.0023
2013-12-27 00:00,914.06,348.30,0.00,0.17,75.94,0.0000,0.0003
