Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2012-07-14 00:00,105.57,101.94,0.03,23.32,17.69,0.0000,0.0000
2012-07-15 00:00,96.00,104.21,0.00,18.66,16.84,0.0000,0.0000
2012-07-16 00:00,86.56,97.98,0.00,22.57,15.86,0.0000,0.0000
2012-07-17 00:00,77.82,97.98,0.10,19.35,15.29,0.0000,0.0000
2012-07-18 00:00,79.09,90.90,0.44,16.85,17.45,0.0002,0.0103
2012-07-19 00:00,79.76,91.75,0.00,20.79,16.51,0.0000,0.0000
2012-07-20 00:00,76.92,92.60,0.02,20.13,15.71,0.0000,0.0000
2012-07-21 00:00,72.56,93.73,0.15,22.60,15.33,0.0000,0.0016
2012-07-22 00:00,67.20,94.58,0.00,21.03,14.52,0.0000,0.0000
2012-07-23 00:00,61.13,94.30,0.00,21.93,13.69,0.0000,0.0000
2012-07-24 00:00,54.99,88.07,0.01,21.24,12.99,0.0000,0.0000
2012-07-25 00:00,55.30,88.63,0.77,11.53,19.52,0.0007,0.0265
2012-07-26 00:00,63.71,86.08,0.10,21.36,18.76,0.0000,0.0004
2012-07-27 00:00,74.13,96.28,0.06,18.43,18.05,0.0000,0.0002
2012-07-28 00:00,80.18,94.86,0.00,20.72,17.08,0.0000,0.0000
2012-07-29 00:00,80.22,94.58,0.02,20.90,16.23,0.0000,0.0001
2012-07-30 00:00,75.72,95.14,0.01,19.94,15.41,0.0000,0.0000
2012-07-31 00:00,69.08,87.50,0.00,21.55,14.55,0.0000,0.0000
2012-08-01 00:00,62.13,80.14,0.08,17.45,14.07,0.0000,0.0001
2012-08-02 00:00,55.64,78.15,0.00,21.57,13.28,0.0000,0.0000
2012-08-03 00:00,49.85,75.61,0.00,20.97,12.56,0.0000,0.0000
2012-08-04 00:00,47.34,73.34,0.50,16.84,14.58,0.0002,0.0080
2012-08-05 00:00,47.28,71.64,0.00,17.79,13.91,0.0000,0.0000
2012-08-06 00:00,47.76,68.81,0.00,18.82,13.24,0.0000,0.0000
2012-08-07 00:00,46.96,73.62,0.00,19.64,12.57,0.0000,0.0000
2012-08-08 00:00,44.48,73.34,0.11,7.89,12.63,0.0000,0.0005
2012-08-09 00:00,41.16,65.13,0.14,17.31,12.56,0.0000,0.0010
2012-08-10 00:00,37.87,64.56,0.00,18.14,11.97,0.0000,0.0000
2012-08-11 00:00,34.84,65.98,0.00,17.44,11.43,0.0000,0.0000
2012-08-12 00:00,31.96,64.28,0.00,10.02,11.14,0.0000,0.0000
2012-08-13 00:00,29.14,61.73,0.03,16.14,10.72,0.0000,0.0000
2012-08-14 00:00,26.41,61.45,0.00,14.12,10.33,0.0000,0.0000
2012-08-15 00:00,23.85,58.90,0.01,15.39,9.93,0.0000,0.0000
2012-08-16 00:00,22.13,59.18,0.20,8.56,10.81,0.0001,0.0024
2012-08-17 00:00,21.23,59.47,0.00,14.76,10.40,0.0000,0.0000
2012-08-18 00:00,20.70,58.90,0.12,16.68,10.25,0.0000,0.0005
2012-08-19 00:00,20.06,54.09,0.04,14.91,9.90,0.0000,0.0000
2012-08-20 00:00,19.08,54.09,0.00,15.57,9.50,0.0000,0.0000
2012-08-21 00:00,17.76,55.78,0.00,17.10,9.08,0.0000,0.0000
2012-08-22 00:00,16.26,54.93,0.02,15.32,8.74,0.0000,0.0000
2012-08-23 00:00,15.39,53.24,0.29,13.29,10.08,0.0001,0.0037
2012-08-24 00:00,16.62,53.52,0.28,17.05,11.84,0.0002,0.0098
2012-08-25 00:00,20.64,53.52,0.01,10.09,11.53,0.0000,0.0000
2012-08-26 00:00,26.02,53.52,0.00,17.42,11.02,0.0000,0.0000
2012-08-27 00:00,30.32,53.80,0.00,17.03,10.53,0.0000,0.0000
2012-08-28 00:00,32.15,53.80,0.08,15.48,10.26,0.0000,0.0001
2012-08-29 00:00,31.50,52.95,0.00,12.13,9.92,0.0000,0.0000
2012-08-30 00:00,29.33,52.95,0.00,4.34,9.82,0.0000,0.0000
2012-08-31 00:00,26.58,51.25,0.00,15.23,9.43,0.0000,0.0000
2012-09-01 00:00,23.84,49.55,0.00,16.87,9.02,0.0000,0.0000
2012-09-02 00:00,21.34,47.86,0.00,15.64,8.65,0.0000,0.0000
2012-09-03 00:00,19.15,47.86,0.02,16.25,8.32,0.0000,0.0001
2012-09-04 00:00,17.24,47.86,0.00,15.80,7.97,0.0000,0.0000
2012-09-05 00:00,15.62,46.72,0.12,16.88,8.01,0.0000,0.0007
2012-09-06 00:00,14.31,46.72,0.01,15.73,7.70,0.0000,0.0000
2012-09-07 00:00,13.74,47.29,0.28,10.44,8.89,0.0001,0.0022
2012-09-08 00:00,13.79,48.70,0.04,11.91,8.70,0.0000,0.0000
2012-09-09 00:00,14.02,50.69,0.00,12.41,8.42,0.0000,0.0000
2012-09-10 00:00,14.00,48.42,0.00,13.13,8.14,0.0000,0.0000
2012-09-11 00:00,13.55,45.59,0.00,16.19,7.79,0.0000,0.0000
2012-09-12 00:00,12.73,46.72,0.03,5.28,7.75,0.0000,0.0001
2012-09-13 00:00,11.72,47.01,0.00,15.29,7.46,0.0000,0.0000
2012-09-14 00:00,10.68,47.01,0.00,12.38,7.22,0.0000,0.0000
2012-09-15 00:00,9.68,45.02,0.00,11.03,7.01,0.0000,0.0000
2012-09-16 00:00,8.75,44.74,0.00,13.24,6.78,0.0000,0.0000
2012-09-17 00:00,7.96,46.72,0.06,11.32,6.74,0.0000,0.0002
2012-09-18 00:00,7.30,46.16,0.00,9.46,6.57,0.0000,0.0000
2012-09-19 00:00,6.75,46.44,0.13,12.97,6.60,0.0000,0.0004
2012-09-20 00:00,6.31,43.61,0.00,8.87,6.46,0.0000,0.0000
2012-09-21 00:00,6.01,40.78,0.14,9.73,6.72,0.0000,0.0004
2012-09-22 00:00,6.17,46.16,0.21,7.58,7.99,0.0001,0.0033
2012-09-23 00:00,7.04,48.99,0.00,8.24,7.82,0.0000,0.0000
2012-09-24 00:00,8.33,45.31,0.00,11.92,7.58,0.0000,0.0000
2012-09-25 00:00,9.46,43.89,0.00,8.54,7.41,0.0000,0.0000
2012-09-26 00:00,10.01,45.31,0.00,7.44,7.27,0.0000,0.0000
2012-09-27 00:00,9.91,45.59,0.00,8.02,7.13,0.0000,0.0000
2012-09-28 00:00,9.37,47.29,0.00,9.97,6.95,0.0000,0.0000
2012-09-29 00:00,8.61,47.29,0.00,11.21,6.75,0.0000,0.0000
2012-09-30 00:00,7.80,48.14,0.00,10.33,6.58,0.0000,0.0000
2012-10-01 00:00,7.04,49.27,0.00,9.65,6.42,0.0000,0.0000
2012-10-02 00:00,6.34,48.42,0.00,9.64,6.26,0.0000,0.0000
2012-10-03 00:00,5.71,48.42,0.00,9.16,6.12,0.0000,0.0000
2012-10-04 00:00,5.16,48.70,0.00,6.50,6.01,0.0000,0.0000
2012-10-05 00:00,4.66,48.99,0.00,5.82,5.93,0.0000,0.0000
2012-10-06 00:00,4.21,47.29,0.00,5.18,5.86,0.0000,0.0000
2012-10-07 00:00,3.81,45.87,0.00,6.25,5.76,0.0000,0.0000
2012-10-08 00:00,3.46,44.17,0.07,4.81,5.83,0.0000,0.0001
2012-10-09 00:00,3.17,46.44,0.03,4.95,5.78,0.0000,0.0000
2012-10-10 00:00,2.93,46.44,0.00,4.93,5.71,0.0000,0.0000
2012-10-11 00:00,2.74,46.16,0.06,6.05,5.79,0.0000,0.0003
2012-10-12 00:00,2.60,46.16,0.00,5.14,5.71,0.0000,0.0000
2012-10-13 00:00,2.50,47.86,0.00,6.07,5.63,0.0000,0.0000
2012-10-14 00:00,2.42,48.42,0.00,4.18,5.58,0.0000,0.0000
2012-10-15 00:00,2.32,50.69,0.00,4.75,5.51,0.0000,0.0000
2012-10-16 00:00,2.19,48.99,0.04,7.54,5.45,0.0000,0.0000
2012-10-17 00:00,2.04,52.39,0.03,4.40,5.42,0.0000,0.0000
2012-10-18 00:00,1.94,58.90,0.06,3.61,5.75,0.0000,0.0010
2012-10-19 00:00,2.20,53.24,0.17,3.96,6.93,0.0001,0.0021
2012-10-20 00:00,3.06,52.67,0.00,3.58,6.87,0.0000,0.0000
2012-10-21 00:00,4.29,52.39,0.00,4.73,6.79,0.0000,0.0000
2012-10-22 00:00,5.41,54.65,0.00,5.08,6.70,0.0000,0.0000
2012-10-23 00:00,6.49,54.37,0.14,2.81,7.88,0.0001,0.0024
2012-10-24 00:00,8.89,57.77,0.22,0.98,10.24,0.0002,0.0063
2012-10-25 00:00,24.61,70.79,0.81,1.58,19.07,0.0009,0.0340
2012-10-26 00:00,46.21,73.34,0.00,1.79,18.97,0.0000,0.0000
2012-10-27 00:00,65.84,73.06,0.00,2.53,18.85,0.0000,0.0000
2012-10-28 00:00,77.72,77.02,0.01,3.13,18.73,0.0000,0.0001
2012-10-29 00:00,80.72,78.72,0.00,2.67,18.60,0.0000,0.0000
2012-10-30 00:00,77.27,70.23,0.00,3.16,18.45,0.0000,0.0000
2012-10-31 00:00,70.64,73.06,0.00,3.55,18.28,0.0000,0.0000
2012-11-01 00:00,63.23,74.76,0.00,4.06,18.10,0.0000,0.0000
2012-11-02 00:00,56.26,68.81,0.00,2.28,17.99,0.0000,0.0000
2012-11-03 00:00,50.30,62.58,0.04,3.89,17.95,0.0000,0.0003
2012-11-04 00:00,45.25,61.73,0.00,2.09,17.87,0.0000,0.0000
2012-11-05 00:00,40.81,63.43,0.00,2.83,17.73,0.0000,0.0000
2012-11-06 00:00,39.01,65.70,0.15,1.67,18.98,0.0001,0.0056
2012-11-07 00:00,38.45,67.11,0.00,1.49,18.91,0.0000,0.0000
2012-11-08 00:00,37.99,65.70,0.03,2.64,18.89,0.0000,0.0003
2012-11-09 00:00,36.88,66.26,0.00,1.27,18.84,0.0000,0.0000
2012-11-10 00:00,37.13,65.13,0.14,1.82,19.88,0.0001,0.0068
2012-11-11 00:00,43.92,66.26,0.29,1.74,22.65,0.0003,0.0133
2012-11-12 00:00,52.42,70.79,0.00,3.68,22.45,0.0000,0.0000
2012-11-13 00:00,58.69,72.21,0.00,1.82,22.34,0.0000,0.0000
2012-11-14 00:00,60.63,69.66,0.00,2.67,22.19,0.0000,0.0000
2012-11-15 00:00,58.52,67.96,0.00,1.05,22.13,0.0000,0.0000
2012-11-16 00:00,53.95,67.96,0.00,1.50,22.04,0.0000,0.0000
2012-11-17 00:00,48.53,68.24,0.00,1.85,21.94,0.0000,0.0000
2012-11-18 00:00,43.28,70.79,0.01,3.03,21.81,0.0000,0.0000
2012-11-19 00:00,38.66,74.47,0.01,1.61,21.81,0.0000,0.0006
2012-11-20 00:00,34.80,71.64,0.00,0.55,21.78,0.0000,0.0000
2012-11-21 00:00,31.55,69.09,0.00,1.52,21.70,0.0000,0.0000
2012-11-22 00:00,29.79,68.53,0.08,1.67,22.27,0.0001,0.0026
2012-11-23 00:00,30.16,69.09,0.14,2.80,23.25,0.0001,0.0071
2012-11-24 00:00,32.45,64.85,0.00,0.26,23.24,0.0000,0.0000
2012-11-25 00:00,35.63,63.15,0.06,0.88,23.65,0.0000,0.0031
2012-11-26 00:00,38.30,52.95,0.00,0.01,23.65,0.0000,0.0000
2012-11-27 00:00,39.35,35.68,0.01,0.93,23.66,0.0000,0.0004
2012-11-28 00:00,38.53,52.95,0.00,0.16,23.64,0.0000,0.0000
2012-11-29 00:00,36.29,69.66,0.00,0.41,23.62,0.0000,0.0000
2012-11-30 00:00,33.29,64.00,0.00,1.41,23.54,0.0000,0.0000
2012-12-01 00:00,30.08,67.39,0.00,0.61,23.50,0.0000,0.0000
2012-12-02 00:00,26.99,71.92,0.00,0.33,23.47,0.0000,0.0000
2012-12-03 00:00,24.19,78.15,0.00,0.05,23.48,0.0000,0.0000
2012-12-04 00:00,21.70,77.87,0.00,1.62,23.38,0.0000,0.0000
2012-12-05 00:00,19.50,60.60,0.00,2.20,23.24,0.0000,0.0000
2012-12-06 00:00,17.63,63.71,0.05,3.42,23.22,0.0000,0.0002
2012-12-07 00:00,16.02,73.06,0.00,0.06,23.22,0.0000,0.0000
2012-12-08 00:00,14.57,59.18,0.00,1.36,23.14,0.0000,0.0000
2012-12-09 00:00,18.80,62.86,0.23,0.97,25.35,0.0002,0.0127
2012-12-10 00:00,25.94,37.66,0.06,0.45,25.89,0.0001,0.0046
2012-12-11 00:00,32.68,37.94,0.00,0.34,25.87,0.0000,0.0000
2012-12-12 00:00,37.08,42.48,0.00,0.35,25.84,0.0000,0.0000
2012-12-13 00:00,38.66,47.86,0.02,0.23,25.99,0.0000,0.0010
2012-12-14 00:00,37.99,53.24,0.00,0.04,25.99,0.0000,0.0000
2012-12-15 00:00,47.65,73.91,0.36,0.24,29.48,0.0004,0.0249
2012-12-16 00:00,63.77,82.97,0.09,0.45,30.24,0.0001,0.0062
2012-12-17 00:00,77.20,82.40,0.00,0.02,30.24,0.0000,0.0000
2012-12-18 00:00,83.22,84.10,0.00,0.00,30.24,0.0000,0.0000
2012-12-19 00:00,81.94,83.53,0.00,0.23,30.22,0.0000,0.0000
2012-12-20 00:00,76.13,77.59,0.01,0.66,30.24,0.0000,0.0006
2012-12-21 00:00,68.73,65.70,0.00,0.47,30.20,0.0000,0.0000
2012-12-22 00:00,61.50,56.92,0.00,0.01,30.20,0.0000,0.0000
2012-12-23 00:00,55.05,53.24,0.00,0.00,30.20,0.0000,0.0000
2012-12-24 00:00,49.39,47.29,0.00,0.62,30.16,0.0000,0.0000
2012-12-25 00:00,44.40,43.04,0.00,0.02,30.16,0.0000,0.0000
2012-12-26 00:00,39.94,48.14,0.00,0.10,30.15,0.0000,0.0000
2012-12-27 00:00,35.94,50.12,0.00,0.04,30.15,0.0000,0.0000
2012-12-28 00:00,32.39,47.86,0.00,0.40,30.13,0.0000,0.0000
2012-12-29 00:00,29.22,49.55,0.00,0.01,30.13,0.0000,0.0000
2012-12-30 00:00,26.36,50.12,0.00,0.00,30.13,0.0000,0.0000
2012-12-31 00:00,23.79,47.86,0.00,0.33,30.10,0.0000,0.0000
2013-01-01 00:00,21.47,51.54,0.00,0.00,30.10,0.0000,0.0000
2013-01-02 00:00,19.37,46.16,0.00,0.12,30.09,0.0000,0.0000
2013-01-03 00:00,17.49,45.59,0.00,0.30,30.07,0.0000,0.0000
2013-01-04 00:00,15.79,45.59,0.00,0.02,30.06,0.0000,0.0000
2013-01-05 00:00,14.27,49.55,0.00,0.00,30.06,0.0000,0.0000
2013-01-06 00:00,12.89,53.52,0.00,0.08,30.06,0.0000,0.0000
2013-01-07 00:00,11.65,47.86,0.00,0.59,30.01,0.0000,0.0000
2013-01-08 00:00,10.53,50.12,0.00,0.03,30.01,0.0000,0.0000
2013-01-09 00:00,9.52,52.39,0.00,0.55,29.97,0.0000,0.0000
2013-01-10 00:00,8.80,50.69,0.01,0.97,29.94,0.0000,0.0002
2013-01-11 00:00,15.29,50.97,0.29,1.50,32.40,0.0003,0.0223
2013-01-12 00:00,24.78,58.62,0.01,1.55,32.30,0.0000,0.0001
2013-01-13 00:00,33.54,59.47,0.00,0.18,32.29,0.0000,0.0000
2013-01-14 00:00,39.11,60.03,0.00,0.01,32.29,0.0000,0.0000
2013-01-15 00:00,40.96,56.35,0.00,0.06,32.28,0.0000,0.0000
2013-01-16 00:00,40.46,50.69,0.03,0.28,32.47,0.0000,0.0020
2013-01-17 00:00,38.92,51.25,0.00,0.00,32.47,0.0000,0.0000
2013-01-18 00:00,38.90,50.97,0.07,0.52,32.96,0.0001,0.0053
2013-01-19 00:00,39.21,51.25,0.00,0.66,32.92,0.0000,0.0000
2013-01-20 00:00,39.03,48.70,0.00,0.71,32.85,0.0000,0.0000
2013-01-21 00:00,37.86,44.74,0.00,0.24,32.83,0.0000,0.0000
2013-01-22 00:00,35.68,43.32,0.00,0.08,32.82,0.0000,0.0000
2013-01-23 00:00,32.82,40.78,0.00,0.12,32.81,0.0000,0.0000
2013-01-24 00:00,29.72,41.06,0.00,0.13,32.80,0.0000,0.0000
2013-01-25 00:00,27.28,41.91,0.05,0.93,33.10,0.0000,0.0037
2013-01-26 00:00,26.01,45.59,0.00,0.06,33.09,0.0000,0.0000
2013-01-27 00:00,29.19,45.31,0.09,0.59,33.76,0.0001,0.0068
2013-01-28 00:00,35.22,46.16,0.11,0.77,34.56,0.0001,0.0093
2013-01-29 00:00,42.20,45.87,0.01,1.38,34.53,0.0000,0.0004
2013-01-30 00:00,47.66,48.70,0.00,0.48,34.48,0.0000,0.0000
2013-01-31 00:00,49.77,51.25,0.00,0.23,34.46,0.0000,0.0000
2013-02-01 00:00,48.50,49.84,0.00,0.02,34.46,0.0000,0.0000
2013-02-02 00:00,45.57,49.84,0.01,0.08,34.50,0.0000,0.0004
2013-02-03 00:00,41.49,48.42,0.00,0.13,34.49,0.0000,0.0000
2013-02-04 00:00,37.18,48.14,0.00,0.05,34.49,0.0000,0.0000
2013-02-05 00:00,34.61,48.14,0.07,0.74,34.96,0.0001,0.0056
2013-02-06 00:00,39.48,46.44,0.14,0.02,36.18,0.0002,0.0132
2013-02-07 00:00,47.52,48.70,0.00,1.04,36.10,0.0000,0.0000
2013-02-08 00:00,53.95,48.70,0.00,0.01,36.10,0.0000,0.0000
2013-02-09 00:00,56.12,48.42,0.00,0.90,36.02,0.0000,0.0000
2013-02-10 00:00,74.63,51.25,0.45,0.29,39.75,0.0005,0.0447
2013-02-11 00:00,97.89,52.10,0.01,1.84,39.64,0.0000,0.0001
2013-02-12 00:00,115.29,50.40,0.00,1.39,39.50,0.0000,0.0000
2013-02-13 00:00,121.47,50.97,0.00,1.10,39.40,0.0000,0.0001
2013-02-14 00:00,119.72,54.09,0.02,1.27,39.44,0.0000,0.0014
2013-02-15 00:00,111.36,52.10,0.00,0.87,39.35,0.0000,0.0000
2013-02-16 00:00,100.21,51.25,0.00,0.67,39.29,0.0000,0.0000
2013-02-17 00:00,89.10,54.37,0.00,0.50,39.23,0.0000,0.0000
2013-02-18 00:00,79.25,54.93,0.01,1.10,39.17,0.0000,0.0002
2013-02-19 00:00,70.86,52.10,0.00,0.71,39.12,0.0000,0.0001
2013-02-20 00:00,63.68,52.10,0.00,0.41,39.07,0.0000,0.0000
2013-02-21 00:00,57.38,52.95,0.00,0.54,39.01,0.0000,0.0000
2013-02-22 00:00,62.43,53.24,0.25,1.07,40.90,0.0003,0.0252
2013-02-23 00:00,72.51,53.24,0.00,1.37,40.77,0.0000,0.0000
2013-02-24 00:00,80.68,53.24,0.00,1.78,40.59,0.0000,0.0000
2013-02-25 00:00,83.09,53.80,0.00,1.19,40.45,0.0000,0.0000
2013-02-26 00:00,80.05,53.24,0.00,0.77,40.37,0.0000,0.0000
2013-02-27 00:00,73.83,54.09,0.00,1.58,40.22,0.0000,0.0000
2013-02-28 00:00,66.58,54.93,0.00,1.93,40.01,0.0000,0.0000
2013-03-01 00:00,59.55,53.52,0.00,1.84,39.82,0.0000,0.0000
2013-03-02 00:00,53.23,53.52,0.00,1.21,39.70,0.0000,0.0000
2013-03-03 00:00,47.68,53.52,0.00,1.52,39.55,0.0000,0.0000
2013-03-04 00:00,45.42,55.22,0.06,1.33,39.88,0.0000,0.0041
2013-03-05 00:00,62.15,54.93,0.35,1.12,42.56,0.0004,0.0366
2013-03-06 00:00,82.96,52.10,0.00,1.67,42.37,0.0000,0.0000
2013-03-07 00:00,97.79,55.22,0.00,1.49,42.21,0.0000,0.0000
2013-03-08 00:00,102.61,54.93,0.00,1.30,42.07,0.0000,0.0000
2013-03-09 00:00,120.71,56.35,0.40,0.77,45.04,0.0004,0.0443
2013-03-10 00:00,142.28,59.75,0.03,1.83,45.03,0.0000,0.0007
2013-03-11 00:00,156.28,58.05,0.01,2.39,44.79,0.0000,0.0000
2013-03-12 00:00,157.90,60.60,0.01,1.49,44.67,0.0000,0.0002
2013-03-13 00:00,149.38,60.31,0.00,2.02,44.46,0.0000,0.0000
2013-03-14 00:00,136.75,60.60,0.02,2.35,44.32,0.0000,0.0008
2013-03-15 00:00,131.56,61.45,0.15,1.90,45.22,0.0001,0.0129
2013-03-16 00:00,133.74,58.90,0.15,2.20,46.03,0.0001,0.0143
2013-03-17 00:00,137.13,58.05,0.00,1.39,45.89,0.0000,0.0000
2013-03-18 00:00,151.00,56.63,0.26,1.44,47.56,0.0003,0.0296
2013-03-19 00:00,166.26,58.33,0.03,1.36,47.56,0.0000,0.0019
2013-03-20 00:00,173.87,56.07,0.00,1.36,47.40,0.0000,0.0000
2013-03-21 00:00,170.57,54.65,0.00,1.33,47.25,0.0000,0.0000
2013-03-22 00:00,158.93,54.93,0.00,1.97,47.02,0.0000,0.0000
2013-03-23 00:00,143.46,57.77,0.00,3.17,46.61,0.0000,0.0000
2013-03-24 00:00,127.69,59.18,0.00,2.02,46.37,0.0000,0.0000
2013-03-25 00:00,113.34,62.58,0.00,2.37,46.09,0.0000,0.0000
2013-03-26 00:00,100.89,64.28,0.00,3.17,45.72,0.0000,0.0000
2013-03-27 00:00,90.16,61.73,0.00,4.43,45.19,0.0000,0.0000
2013-03-28 00:00,80.84,64.00,0.00,5.16,44.58,0.0000,0.0000
2013-03-29 00:00,72.66,71.36,0.00,2.20,44.33,0.0000,0.0000
2013-03-30 00:00,89.80,74.19,0.42,2.22,47.14,0.0004,0.0470
2013-03-31 00:00,112.17,101.94,0.02,4.54,46.70,0.0000,0.0000
2013-04-01 00:00,127.58,123.18,0.00,3.15,46.33,0.0000,0.0000
2013-04-02 00:00,131.79,145.55,0.00,3.46,45.91,0.0000,0.0000
2013-04-03 00:00,126.75,139.04,0.00,4.07,45.43,0.0000,0.0000
2013-04-04 00:00,116.63,148.10,0.00,5.44,44.81,0.0000,0.0000
2013-04-05 00:00,104.99,155.18,0.01,3.72,44.41,0.0000,0.0000
2013-04-06 00:00,115.29,161.12,0.42,1.84,47.18,0.0004,0.0483
2013-04-07 00:00,133.45,172.45,0.01,6.73,46.41,0.0000,0.0000
2013-04-08 00:00,199.93,173.87,0.68,3.51,50.58,0.0007,0.0828
2013-04-09 00:00,260.12,188.31,0.00,3.82,50.10,0.0000,0.0000
2013-04-10 00:00,294.93,214.08,0.00,6.05,49.32,0.0000,0.0000
2013-04-11 00:00,333.08,201.62,0.39,2.00,51.79,0.0004,0.0467
2013-04-12 00:00,368.54,184.63,0.28,3.84,53.13,0.0002,0.0296
2013-04-13 00:00,383.54,169.90,0.04,5.67,52.63,0.0000,0.0000
2013-04-14 00:00,400.41,164.80,0.27,2.85,54.03,0.0002,0.0307
2013-04-15 00:00,404.73,161.69,0.20,3.60,54.79,0.0001,0.0196
2013-04-16 00:00,396.89,152.63,0.00,5.54,54.02,0.0000,0.0000
2013-04-17 00:00,377.13,156.88,0.00,1.39,53.82,0.0000,0.0000
2013-04-18 00:00,410.36,157.44,0.67,1.01,57.76,0.0007,0.0977
2013-04-19 00:00,490.33,164.80,0.55,3.13,60.47,0.0006,0.0793
2013-04-20 00:00,566.30,152.63,0.00,7.31,59.32,0.0000,0.0000
2013-04-21 00:00,607.34,153.19,0.12,1.86,59.79,0.0001,0.0132
2013-04-22 00:00,601.39,161.12,0.13,5.26,59.92,0.0000,0.0056
2013-04-23 00:00,584.15,173.02,0.39,5.18,61.42,0.0003,0.0510
2013-04-24 00:00,564.32,184.63,0.06,4.54,61.19,0.0000,0.0009
2013-04-25 00:00,539.12,205.30,0.00,6.29,60.21,0.0000,0.0000
2013-04-26 00:00,505.95,230.78,0.14,8.00,59.99,0.0001,0.0082
2013-04-27 00:00,466.97,274.11,0.00,14.31,57.79,0.0000,0.0000
2013-04-28 00:00,425.36,345.47,0.02,8.56,56.71,0.0000,0.0000
2013-04-29 00:00,383.93,419.09,0.06,12.60,55.34,0.0000,0.0012
2013-04-30 00:00,344.91,492.71,0.01,10.46,53.94,0.0000,0.0000
2013-05-01 00:00,323.22,538.02,0.22,4.38,54.67,0.0002,0.0238
2013-05-02 00:00,323.92,540.85,0.36,6.33,55.76,0.0003,0.0529
2013-05-03 00:00,348.67,515.37,0.19,4.07,56.34,0.0001,0.0214
2013-05-04 00:00,386.55,472.89,0.18,2.93,57.05,0.0001,0.0201
2013-05-05 00:00,411.81,421.92,0.01,5.60,56.37,0.0000,0.0003
2013-05-06 00:00,410.93,376.61,0.00,15.44,54.13,0.0000,0.0000
2013-05-07 00:00,386.49,336.97,0.00,17.80,51.64,0.0000,0.0000
2013-05-08 00:00,349.69,305.82,0.03,12.68,50.19,0.0000,0.0001
2013-05-09 00:00,320.53,286.00,0.27,5.11,51.34,0.0002,0.0237
2013-05-10 00:00,301.37,268.73,0.00,15.05,49.34,0.0000,0.0000
2013-05-11 00:00,284.58,255.70,0.03,9.94,48.30,0.0000,0.0000
2013-05-12 00:00,264.83,242.68,0.00,14.71,46.50,0.0000,0.0000
2013-05-13 00:00,241.95,223.14,0.02,8.85,45.51,0.0000,0.0000
2013-05-14 00:00,218.16,205.86,0.00,16.13,43.63,0.0000,0.0000
2013-05-15 00:00,195.52,194.25,0.00,20.07,41.37,0.0000,0.0000
2013-05-16 00:00,175.04,180.66,0.00,21.82,39.05,0.0000,0.0000
2013-05-17 00:00,156.90,165.37,0.00,17.69,37.24,0.0000,0.0000
2013-05-18 00:00,159.54,162.54,0.73,14.04,40.82,0.0005,0.0522
2013-05-19 00:00,199.95,162.82,0.36,8.71,42.57,0.0003,0.0237
2013-05-20 00:00,256.46,180.10,0.74,15.15,45.96,0.0005,0.0557
2013-05-21 00:00,335.99,209.54,0.57,8.45,48.70,0.0005,0.0563
2013-05-22 00:00,406.61,260.51,0.15,2.96,49.35,0.0001,0.0124
2013-05-23 00:00,445.85,314.32,0.00,15.06,47.47,0.0000,0.0000
2013-05-24 00:00,446.66,345.47,0.00,18.23,45.20,0.0000,0.0000
2013-05-25 00:00,419.06,351.13,0.03,15.82,43.52,0.0000,0.0009
2013-05-26 00:00,377.26,334.14,0.00,13.42,41.97,0.0000,0.0000
2013-05-27 00:00,333.20,305.82,0.00,10.26,40.86,0.0000,0.0000
2013-05-28 00:00,293.41,283.17,0.01,9.07,39.92,0.0000,0.0000
2013-05-29 00:00,259.81,250.60,0.07,17.86,38.41,0.0000,0.0008
2013-05-30 00:00,244.42,238.71,0.56,14.14,40.74,0.0003,0.0326
2013-05-31 00:00,251.39,228.52,0.45,20.62,41.37,0.0002,0.0166
2013-06-01 00:00,265.92,250.89,0.21,13.79,41.22,0.0001,0.0077
2013-06-02 00:00,271.98,264.76,0.00,17.97,39.31,0.0000,0.0000
2013-06-03 00:00,263.64,262.21,0.00,16.93,37.57,0.0000,0.0000
2013-06-04 00:00,244.85,243.81,0.14,15.60,36.81,0.0000,0.0013
2013-06-05 00:00,286.52,236.16,1.25,4.22,45.99,0.0013,0.1338
2013-06-06 00:00,355.55,257.68,0.04,6.65,45.45,0.0000,0.0035
2013-06-07 00:00,407.93,286.00,0.00,11.95,44.04,0.0000,0.0000
2013-06-08 00:00,421.79,297.33,0.00,17.88,42.02,0.0000,0.0000
2013-06-09 00:00,437.90,291.66,0.57,1.64,46.18,0.0006,0.0637
2013-06-10 00:00,451.04,286.00,0.02,18.25,44.12,0.0000,0.0000
2013-06-11 00:00,446.32,311.49,0.00,20.20,41.78,0.0000,0.0000
2013-06-12 00:00,420.60,325.64,0.02,10.78,40.70,0.0000,0.0001
2013-06-13 00:00,381.91,305.82,0.00,21.14,38.47,0.0000,0.0000
2013-06-14 00:00,340.33,265.90,0.00,20.98,36.40,0.0000,0.0000
2013-06-15 00:00,311.13,232.20,0.23,14.91,36.53,0.0002,0.0153
2013-06-16 00:00,285.78,209.83,0.01,22.84,34.44,0.0000,0.0000
2013-06-17 00:00,266.06,187.74,0.04,21.01,32.76,0.0000,0.0004
